CaseID,weight1,weight2,tm_start,tm_finish,duration,XTESS089,XPPRACEM,XPARTY7,XIDEO,XREL1,XREL2,Block_Order_First,Block_Order_Second,Image_Shown,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,PPAGE,ppagecat,ppagect4,PPEDUC,PPEDUCAT,PPETHM,PPGENDER,PPHHHEAD,PPHHSIZE,PPHOUSE,PPINCIMP,PPMARIT,PPMSACAT,PPREG4,ppreg9,PPRENT,PPSTATEN,PPT01,PPT25,PPT612,PPT1317,PPT18OV,PPWORK,PPNET
598,.85,1.77,10/29/2011,10/29/2011,2,2,2,7,3,1,2,1,2,2,5,7,8,4,4,6,6,8,1,1,33,2,2,14,4,2,1,1,2,3,8,6,1,2,4,2,42,0,0,0,0,2,1,1
599,1.55,.61,10/29/2011,10/29/2011,2,22,1,3,4,2,6,1,2,22,2,4,4,5,2,4,4,3,3,1,28,2,1,11,3,1,2,0,5,1,17,1,1,4,9,1,93,0,1,1,0,3,7,1
600,.06,.33,10/29/2011,10/29/2011,3,17,4,7,3,13, ,2,1,17,5,3,8,4,4,3,7,4,2,4,57,5,3,12,4,3,2,1,1,3,13,5,1,4,9,1,93,0,0,0,0,1,1,1
601,1.96,.77,10/29/2011,10/29/2011,1,24,1,3,5,3,5,2,1,24,6,6,8,6,6,6,8,6,1,1,40,3,2,11,3,1,2,1,4,1,14,1,1,3,7,1,74,0,0,1,1,2,7,1
602,5.79,2.27,10/29/2011,10/29/2011,1,2,1,2,6,3,3,2,1,2,2,-1,10,8,4,4,8,4,4,3,52,4,3,11,3,1,1,1,3,1,14,1,0,2,4,1,45,0,0,0,1,2,1,1
603,.09,.45,10/29/2011,10/29/2011,6,24,4,3,5,3,3,2,1,24,9,9,10,10,6,8,10,6,4,4,33,2,2,10,3,3,2,1,4,3,8,1,1,4,8,2,88,0,1,0,0,3,1,1
604,1.42,.56,10/29/2011,10/29/2011,3,21,1,2,6,2,2,1,2,21,0,4,2,2,3,6,6,5,5,4,70,6,4,9,2,1,2,1,1,1,10,2,1,2,3,1,35,0,0,0,0,1,5,1
605,.1,.54,10/29/2011,10/29/2011,1,12,4,1,7,1,6,2,1,12,0,0,2,2,2,2,2,2,1,1,57,5,3,13,4,3,1,1,2,1,13,5,1,4,9,1,93,0,0,0,0,2,1,1
606,.35,1.84,10/29/2011,10/29/2011,1,23,4,6,4,8,5,2,1,23,4,7,9,4,5,6,8,7,1,1,27,2,1,12,4,3,2,1,2,1,12,1,1,3,7,1,74,0,0,0,0,2,1,1
607,.12,.65,10/29/2011,10/29/2011,1,3,4,7,4,2,1,2,1,3,1,1,7,1,1,1,7,1,4,2,59,5,3,13,4,3,1,1,4,1,14,1,1,4,9,1,91,0,0,0,1,3,1,1
608,.4,.16,10/29/2011,10/29/2011,1,1,1,1,6,1,5,2,1,1,2,2,6,4,4,2,6,2,3,3,31,2,2,10,3,1,1,1,2,1,12,1,1,4,8,1,84,0,0,0,0,2,1,1
609,.16,.81,10/29/2011,10/29/2011,1,18,4,6,3,2,5,2,1,18,4,2,10,4,4,2,8,4,3,3,29,2,1,13,4,3,2,1,1,1,11,5,1,3,7,1,72,0,0,0,0,1,1,1
610,3.18,1.24,10/29/2011,10/29/2011,1,21,1,1,6,11,2,1,2,21,1,0,3,1,1,1,4,4,3,3,28,2,1,13,4,1,2,1,3,1,16,1,1,4,9,1,93,0,0,0,0,3,1,1
611,.16,.27,10/29/2011,10/29/2011,1,9,7,2,2,1,1,1,2,9,6,8,9,6,8,8,8,8,4,4,47,4,3,12,4,4,1,1,3,1,14,1,1,4,9,1,91,0,0,0,0,3,1,0
612,.22,1.17,10/29/2011,10/29/2011,7,17,4,1,6,3,5,2,1,17,5,6,8,5,4,6,8,6,2,4,69,6,4,13,4,3,2,1,2,1,13,1,1,4,8,1,88,0,0,0,0,2,5,1
613,.01,.07,10/29/2011,10/29/2011,1,21,4,3,5,11,4,1,2,21,3,3,5,4,4,3,5,4,2,3,23,1,1,12,4,3,2,1,1,3,5,5,1,4,9,2,91,0,0,0,0,1,4,1
614,.95,1.97,10/29/2011,10/29/2011,1,22,2,7,2,1,-1,2,1,22,4,7,10,5,4,6,10,5,3,3,56,5,3,9,2,2,2,1,2,3,5,5,1,1,2,2,23,0,0,0,0,2,1,0
615,.13,.22,10/29/2011,10/29/2011,633,6,7,5,4,13, ,2,1,6,5,5,5,5,5,5,5,5,3,3,20,1,1,10,3,4,1,0,3,3,6,5,1,4,9,2,93,0,0,0,1,2,1,1
616,.03,.18,10/29/2011,10/29/2011,3,19,4,5,1,6,4,1,2,19,2,2,8,5,-1,-1,-1,-1,-1,-1,45,4,3,12,4,3,2,1,3,2,14,1,1,1,2,1,21,0,1,0,0,2,4,1
617,1.54,8.04,10/29/2011,10/29/2011,2,3,4,7,5,8,6,2,1,3,9,10,10,8,4,4,10,6,1,1,19,1,1,9,2,3,1,0,3,1,2,5,1,1,2,1,23,0,0,0,0,3,4,1
618,.29,.6,10/29/2011,10/29/2011,3,16,2,6,3,11,2,1,2,16,4,6,8,8,5,6,10,8,1,1,46,4,3,9,2,2,2,1,3,2,2,1,1,3,5,2,52,1,0,0,0,2,7,0
619,.06,.32,10/29/2011,10/29/2011,3,18,4,1,6,2,6,1,2,18,5,4,5,6,4,5,6,5,2,1,67,6,4,10,3,3,2,1,2,2,12,3,1,4,9,1,93,0,0,0,0,2,5,1
620,.12,.21,10/29/2011,10/29/2011,1,14,6,4,4,11,6,1,2,14,5,8,8,8,6,6,6,6,1,2,40,3,2,9,2,4,2,1,3,3,12,6,1,4,8,2,86,0,0,0,0,3,1,1
621,1.79,3.73,10/29/2011,10/29/2011,5,21,2,6,4,1,2,1,2,21,1,4,1,1,4,4,4,4,2,2,21,1,1,7,1,2,2,1,3,2,2,5,1,3,5,2,58,0,1,1,0,1,4,0
622,.52,1.09,10/29/2011,10/29/2011,4,16,2,7,2,11,5,1,2,16,6,6,8,6,7,7,8,7,2,3,62,5,4,10,3,2,2,1,2,3,12,5,1,4,9,2,93,0,0,0,0,2,1,1
623,.11,.23,10/29/2011,10/29/2011,1,3,2,7,2,1,3,1,2,3,5,9,9,7,1,1,1,1,3,1,21,1,1,10,3,2,1,1,1,1,1,5,0,3,6,1,63,0,0,0,0,1,1,1
624,.05,.26,10/29/2011,10/29/2011,1,17,4,7,1,13, ,2,1,17,2,3,4,4,2,3,5,4,3,1,35,3,2,13,4,3,2,0,3,1,11,5,1,4,9,1,93,0,0,0,0,3,1,1
625,.2,1.04,10/29/2011,10/29/2011,1,4,4,3,6,13, ,1,2,4,4,7,6,6,4,5,5,5,3,3,35,3,2,13,4,3,1,0,2,1,9,1,1,4,9,1,93,0,0,0,0,2,1,1
626,.22,1.15,10/29/2011,10/29/2011,1,10,4,5,2,7,3,2,1,10,0,4,5,4,0,4,5,0,2,1,45,4,3,10,3,3,1,0,4,2,13,1,1,4,9,2,93,0,0,0,1,3,2,1
627,2.39,.94,10/29/2011,10/29/2011,2,18,1,4,4,8,6,2,1,18,1,2,6,5,2,3,7,8,3,4,34,2,2,6,1,1,2,1,1,3,7,3,1,4,9,2,91,0,0,0,0,1,1,1
628,.18,.31,10/29/2011,10/29/2011,1,7,1,7,4,13, ,1,2,7,4,2,6,6,5,3,8,4,1,1,23,1,1,4,1,4,1,1,2,3,8,5,1,1,2,1,21,0,0,0,0,2,6,1
629,.05,.26,10/29/2011,10/29/2011,1,10,4,2,6,3,6,2,1,10,8,7,9,7,8,6,8,6,2,4,34,2,2,13,4,3,1,1,4,1,19,1,1,4,9,1,93,0,2,0,0,2,1,1
630,.3,.52,10/29/2011,10/29/2011,3,22,1,5,4,3,2,1,2,22,1,4,6,4,1,4,6,4,4,1,68,6,4,13,4,4,2,1,1,3,15,1,1,4,9,3,93,0,0,0,0,1,5,1
631,.06,.31,10/29/2011,10/30/2011,1156,16,4,6,4,3,1,2,1,16,4,2,2,2,6,6,6,6,3,3,66,6,4,12,4,3,2,1,2,1,13,1,1,4,9,1,93,0,0,0,0,2,4,1
632,.19,.98,10/29/2011,10/29/2011,1,19,4,5,5,11,5,2,1,19,6,6,6,6,6,4,6,4,1,1,36,3,2,12,4,3,2,1,5,2,14,1,1,4,9,1,91,0,0,0,3,2,4,0
633,1.14,.44,10/29/2011,10/29/2011,1,22,1,5,4,11,1,1,2,22,4,10,10,8,4,10,10,8,3,3,64,5,4,9,2,1,2,0,1,1,10,3,1,2,3,1,34,0,0,0,0,1,1,1
634,5.87,2.3,10/29/2011,10/29/2011,1,6,1,1,7,2,1,2,1,6,1,2,7,3,1,2,6,2,3,3,25,2,1,12,4,1,1,1,3,3,7,1,1,3,7,2,74,1,0,0,0,2,4,0
635,.3,.51,10/29/2011,10/29/2011,2,20,1,2,6,3,6,2,1,20,2,2,6,4,2,2,10,2,1,1,24,1,1,11,3,4,2,1,2,1,15,5,1,3,5,1,59,0,0,0,0,2,1,1
636,3.77,1.47,10/29/2011,10/29/2011,1,6,1,6,4,3,4,2,1,6,5,6,10,7,4,7,10,6,3,3,35,3,2,7,1,1,1,1,4,1,9,1,1,4,8,2,86,0,0,1,1,2,1,1
637,3.36,1.31,10/29/2011,10/29/2011,2,24,1,3,4,13, ,1,2,24,2,2,6,2,2,2,6,2,3,3,49,4,3,9,2,1,2,1,4,1,13,6,1,2,3,2,31,0,0,1,1,2,1,1
638,.15,.79,10/29/2011,10/29/2011,2,20,4,6,4,8,3,1,2,20,4,7,10,7,8,8,8,8,3,4,68,6,4,10,3,3,2,1,1,2,7,3,1,4,9,1,95,0,0,0,0,1,2,1
639,.08,.14,10/29/2011,10/29/2011,1,15,1,7,2,3,1,2,1,15,1,2,4,2,2,4,6,3,4,1,63,5,4,10,3,4,2,1,4,1,16,1,1,3,7,1,74,0,0,0,0,4,5,1
640,.2,1.05,10/29/2011,10/29/2011,1,6,4,6,3,13, ,2,1,6,2,4,10,4,4,2,10,4,4,1,37,3,2,10,3,3,1,0,3,3,12,5,1,2,3,1,33,0,0,0,0,3,4,1
641,.1,.52,10/29/2011,10/29/2011,1,4,4,6,3,13, ,1,2,4,5,4,6,2,4,4,6,2,4,3,41,3,2,13,4,3,1,1,3,1,17,1,1,3,5,1,59,0,1,0,0,2,1,1
642,.19,.99,10/29/2011,10/29/2011,7,15,4,5,2,11,5,1,2,15,2,6,3,2,3,4,4,3,2,2,64,5,4,11,3,3,2,1,1,1,10,3,0,4,9,2,93,0,0,0,0,1,1,1
643,1.43,2.42,10/29/2011,10/29/2011,1,9,7,5,2,3,5,2,1,9,3,5,6,5,3,4,6,6,3,3,32,2,2,8,1,4,1,0,3,3,1,5,1,4,8,2,86,0,0,0,0,3,4,1
644,.11,.55,10/29/2011,10/29/2011,2,5,4,7,2,8,1,2,1,5,5,5,8,8,5,5,5,5,3,1,71,6,4,14,4,3,1,1,2,1,17,1,1,4,9,1,95,0,0,0,0,2,1,1
645,1.16,1.98,10/29/2011,10/29/2011,13,23,1,6,4,3,3,1,2,23,8,8,8,9,7,8,8,8,4,4,25,2,1,10,3,4,2,0,6,1,9,5,1,4,9,1,93,0,0,0,1,5,4,0
646,.22,1.13,10/29/2011,10/29/2011,3,22,4,2,6,8,3,2,1,22,4,6,6,4,4,4,6,4,2,2,72,6,4,11,3,3,2,1,5,2,17,1,1,4,9,1,95,0,1,0,0,4,5,1
647,.11,.56,10/29/2011,10/29/2011,1,4,4,6,5,3,5,2,1,4,5,4,6,4,4,4,6,3,1,2,49,4,3,10,3,3,1,0,2,2,16,6,1,4,9,2,93,0,0,0,0,2,1,1
648,.61,1.26,10/29/2011,10/29/2011,4,21,2,7,5,1,4,1,2,21,1,4,8,6,2,4,8,6,5,2,53,4,3,10,3,2,2,1,2,1,19,1,1,3,5,1,54,0,0,0,0,2,2,1
649,.44,.92,10/29/2011,10/29/2011,4,24,2,7,6,1,4,2,1,24,-1,6,8,6,6,4,8,6,2,2,60,5,4,7,1,2,2,1,2,3,2,3,1,2,3,2,33,0,0,0,0,2,1,1
650,.07,.37,10/29/2011,10/29/2011,384,23,4,6,3,8,4,2,1,23,3,2,6,3,4,2,6,3,1,1,47,4,3,13,4,3,2,1,1,3,10,5,1,2,3,1,33,0,0,0,0,1,1,1
651,2.22,.87,10/29/2011,10/29/2011,180,5,1,5,2,13, ,1,2,5,4,7,7,7,5,8,8,8,1,4,38,3,2,10,3,1,1,1,4,3,15,1,1,4,9,2,93,0,0,2,0,2,1,1
652,.34,.7,10/29/2011,10/29/2011,5,17,2,6,3,1,4,2,1,17,2,6,8,10,2,4,8,10,2,3,39,3,2,6,1,2,2,1,1,3,1,5,1,2,3,2,34,0,0,0,0,1,6,0
653,3.01,1.18,10/29/2011,10/29/2011,4,15,1,2,6,3,2,1,2,15,2,2,4,2,0,0,0,0,1,1,25,2,1,12,4,1,2,0,3,1,17,5,1,1,2,2,23,0,0,0,0,3,1,1
654,1.65,.65,10/29/2011,10/29/2011,1,1,1,6,4,2,4,1,2,1,1,4,6,4,2,4,6,4,3,3,58,5,3,11,3,1,1,1,2,1,19,1,0,3,5,1,52,0,0,0,0,2,1,1
655,.13,.65,10/29/2011,10/29/2011,1,7,4,2,4,3,5,2,1,7,2,4,7,3,2,3,8,4,4,1,42,3,2,12,4,3,1,1,2,2,19,6,1,3,5,1,52,0,0,0,0,2,1,1
656,1.09,.43,10/29/2011,10/29/2011,2,8,1,5,2,11,4,1,2,8,5,6,6,6,5,5,5,5,3,3,25,2,1,10,3,1,1,0,2,1,10,1,1,4,9,3,93,0,0,0,0,2,1,1
657,.12,.26,10/29/2011,10/29/2011,2,6,2,4,5,6,1,1,2,6,1,4,10,4,2,2,10,4,4,4,54,4,3,12,4,2,1,1,7,1,13,1,1,3,5,2,56,0,1,0,0,6,1,1
658,.18,.3,10/29/2011,10/29/2011,1,13,1,5,6,3,2,1,2,13,5,6,8,5,0,0,0,0,2,3,54,4,3,10,3,4,2,1,2,1,9,1,1,3,7,1,74,0,0,0,0,2,7,1
659,.16,.27,10/29/2011,10/29/2011,2,19,1,2,5,3,3,2,1,19,4,6,10,4,0,0,0,0,3,3,55,5,3,9,2,4,2,1,1,1,7,3,1,3,5,1,59,0,0,0,0,1,1,0
660,.09,.48,10/29/2011,10/29/2011,2,20,4,6,3,3,4,1,2,20,6,2,4,5,6,2,10,4,5,3,32,2,2,10,3,3,2,1,5,1,5,1,1,2,3,1,34,0,2,1,0,2,1,1
661,3.54,1.38,10/29/2011,10/29/2011,4,12,1,1,6,1,4,2,1,12,4,4,6,4,5,5,10,5,4,5,54,4,3,8,1,1,1,1,3,1,10,1,1,3,5,1,56,0,0,0,1,2,1,1
662,.08,.42,10/29/2011,10/29/2011,2,2,4,3,2,13, ,2,1,2,4,5,7,8,3,1,2,4,3,4,35,3,2,12,4,3,1,1,4,1,13,1,1,2,3,1,33,0,1,1,0,2,1,1
663,.94,.37,10/29/2011,10/29/2011,1,9,1,5,4,3,6,1,2,9,3,6,6,6,3,5,6,5,1,1,61,5,4,9,2,1,1,1,3,1,14,1,1,1,2,1,21,0,0,0,0,3,1,1
664,.2,1.03,10/29/2011,10/29/2011,1,8,4,6,3,7,2,2,1,8,8,5,6,8,8,3,4,6,3,3,69,6,4,13,4,3,1,1,2,1,13,1,1,3,5,1,54,0,0,0,0,2,5,1
665,1.66,.65,10/29/2011,10/29/2011,2,14,1,7,4,2,5,1,2,14,2,2,4,2,2,2,4,2,4,3,78,7,4,9,2,1,2,1,1,1,6,2,1,3,5,1,56,0,0,0,0,1,5,0
666,.11,.57,10/29/2011,10/29/2011,15,19,4,6,3,11,4,1,2,19,4,4,8,6,2,2,4,2,2,3,52,4,3,12,4,3,2,1,4,1,9,1,1,1,2,1,22,0,0,0,2,2,1,1
667,1.53,2.6,10/29/2011,10/29/2011,0,19,4,3,2,4,2,1,2,19,5,5,5,5,-1,-1,5,-1,3,3,37,3,2,6,1,4,2,1,1,2,1,6,1,1,2,2,22,0,0,0,0,1,7,0
668,.65,1.11,10/29/2011,10/29/2011,4,19,1,7,1,3,4,2,1,19,1,1,6,2,2,4,6,2,1,1,77,7,4,10,3,4,2,1,2,1,12,1,1,1,2,1,21,0,0,0,0,2,5,1
669,.76,1.58,10/29/2011,10/29/2011,2,23,2,6,2,2,2,1,2,23,2,3,6,6,3,3,7,7,3,5,36,3,2,10,3,2,2,1,1,3,10,5,1,3,7,1,74,0,0,0,0,1,1,0
670,.09,.45,10/29/2011,10/29/2011,2,20,4,6,5,13, ,1,2,20,1,2,2,2,0,0,0,0,2,3,57,5,3,12,4,3,2,1,1,3,11,3,1,1,2,2,21,0,0,0,0,1,1,1
671,2.42,.95,10/29/2011,10/29/2011,2,1,1,3,4,1,6,1,2,1,2,5,5,5,2,5,5,5,2,2,49,4,3,9,2,1,1,0,2,4,6,5,0,3,5,2,58,0,0,0,0,2,6,0
672,3.11,1.22,10/29/2011,10/30/2011,915,18,1,7,1,13, ,1,2,18,0,4,4,4,4,4,4,4,4,2,55,5,3,13,4,1,2,1,3,1,11,3,0,3,6,1,61,0,0,0,0,3,1,1
673,3.16,1.24,10/29/2011,10/29/2011,1,22,1,6,3,3,4,1,2,22,2,1,3,4,2,2,4,3,3,3,33,2,2,12,4,1,2,1,4,1,17,1,1,3,5,1,52,0,2,0,0,2,1,1
674,.08,.43,10/29/2011,10/29/2011,1,16,4,7,2,3,3,2,1,16,4,8,8,6,6,6,6,6,4,3,43,3,2,13,4,3,2,1,3,1,19,1,1,3,7,1,74,0,0,0,1,2,1,1
675,1.27,.5,10/29/2011,10/29/2011,50,19,1,3,6,11,2,1,2,19,3,5,6,4,3,4,7,4,4,2,47,4,3,11,3,1,2,1,4,1,14,1,1,1,2,1,21,0,0,0,0,4,1,1
676,.81,1.38,10/29/2011,10/29/2011,2,12,1,1,6,13, ,1,2,12,2,4,4,3,3,3,6,4,5,1,74,6,4,9,2,4,1,1,2,3,10,2,1,1,2,2,21,0,0,0,0,2,5,1
677,.05,.24,10/29/2011,10/29/2011,0,13,4,6,4,7,5,1,2,13,2,1,6,3,2,2,6,3,2,2,34,2,2,12,4,3,2,0,2,2,18,1,0,1,1,1,12,0,0,0,0,2,1,1
678,.44,.92,10/29/2011,10/29/2011,9,17,2,4,-1,-1, ,1,2,17,4,6,6,3,4,5,8,5,5,5,51,4,3,10,3,2,2,1,2,1,15,1,0,4,9,1,91,0,0,0,0,2,1,1
679,.21,.45,10/29/2011,10/29/2011,3,19,2,7,2,3,4,1,2,19,0,2,6,4,0,6,6,6,4,1,61,5,4,10,3,2,2,1,4,1,14,3,1,3,5,1,59,0,0,0,2,2,4,1
680,3.88,1.52,10/29/2011,10/29/2011,1,4,1,2,5,1,4,2,1,4,1,2,4,5,1,3,4,5,5,5,41,3,2,12,4,1,1,1,3,1,17,1,1,3,6,1,62,0,0,1,0,2,1,1
681,.76,1.29,10/29/2011,10/29/2011,2,3,1,7,1,3,5,2,1,3,2,10,10,10,2,8,8,10,4,5,26,2,1,8,1,4,1,0,7,2,9,5,1,3,5,1,51,0,0,0,0,7,3,1
682,2.05,.8,10/29/2011,10/29/2011,1,3,1,3,5,3,5,2,1,3,3,3,7,3,6,4,8,4,3,2,62,5,4,14,4,1,1,1,1,1,19,2,1,3,5,1,59,0,0,0,0,1,5,1
684,.62,1.3,10/29/2011,10/29/2011,1,23,2,7,4,1,4,1,2,23,2,5,8,6,2,5,6,5,3,3,51,4,3,9,2,2,2,1,4,3,6,6,1,1,2,2,21,0,0,0,0,4,1,1
685,.3,.51,10/29/2011,10/29/2011,1,9,1,1,5,13, ,2,1,9,4,7,10,10,6,7,9,10,2,3,50,4,3,11,3,4,1,1,4,1,14,1,1,4,8,1,86,0,0,0,0,4,1,1
686,.07,.38,10/29/2011,10/29/2011,2,24,4,6,4,3,1,2,1,24,2,4,6,6,2,5,6,5,3,1,69,6,4,12,4,3,2,1,3,1,12,1,1,1,2,1,21,0,0,0,0,3,5,1
687,3.8,1.49,10/29/2011,10/29/2011,1,6,1,1,5,3,6,2,1,6,3,4,5,3,2,3,7,3,3,3,58,5,3,10,3,1,1,1,2,1,12,1,1,1,2,1,21,0,0,0,0,2,1,1
688,.2,1.05,10/29/2011,10/29/2011,1,8,4,3,6,8,6,1,2,8,2,4,6,2,1,2,8,4,1,4,57,5,3,12,4,3,1,1,1,2,16,5,1,4,9,1,93,0,0,0,0,1,1,1
689,2.66,1.04,10/29/2011,10/29/2011,5,19,1,3,4,2,3,2,1,19,3,4,7,5,3,4,7,4,3,2,39,3,2,10,3,1,2,1,3,1,16,1,1,2,4,1,46,0,0,0,1,2,1,1
690,.76,.3,10/29/2011,10/29/2011,0,9,1,5,2,3,6,1,2,9,4,7,8,9,3,4,5,4,4,3,33,2,2,12,4,1,1,1,3,3,12,6,1,3,6,2,62,1,0,0,0,2,1,0
691,.25,.53,10/29/2011,10/29/2011,1,3,2,6,4,1,5,1,2,3,2,4,7,4,2,4,6,6,3,3,38,3,2,11,3,2,1,1,6,1,15,1,1,3,5,1,52,0,0,4,0,2,1,1
692,6.57,2.57,10/29/2011,10/29/2011,6,24,1,6,4,13, ,1,2,24,4,8,7,6,3,7,6,5,3,1,73,6,4,9,2,1,2,1,1,1,6,2,1,2,3,1,34,0,0,0,0,1,5,1
693,1.8,.7,10/29/2011,10/29/2011,1,24,1,5,6,13, ,2,1,24,4,4,8,4,6,5,8,6,3,3,58,5,3,8,1,1,2,1,2,1,9,1,1,2,4,1,45,0,0,0,0,2,2,1
694,.09,.2,10/29/2011,10/29/2011,3,14,2,6,6,1,1,2,1,14,2,2,6,4,2,3,6,4,4,2,50,4,3,14,4,2,2,1,4,2,18,1,1,1,2,1,22,0,0,0,2,2,1,1
695,2.08,.81,10/29/2011,10/29/2011,14,13,1,1,6,3,2,1,2,13,1,3,7,3,1,1,5,1,5,1,54,4,3,10,3,1,2,1,2,1,18,1,1,3,5,1,56,0,0,0,0,2,1,1
696,.69,1.17,10/29/2011,10/29/2011,1,18,1,7,2,13, ,1,2,18,3,6,5,8,5,5,6,9,2,1,44,3,2,9,2,4,2,1,1,3,1,5,1,4,9,2,93,0,0,0,0,1,1,1
697,.14,.23,10/29/2011,10/29/2011,0,17,1,1,7,3,2,2,1,17,8,8,8,8,8,8,8,8,4,4,34,2,2,12,4,4,2,0,2,1,14,1,1,3,5,1,59,0,0,0,0,2,1,1
698,.65,.26,10/29/2011,10/29/2011,1,14,1,6,3,13, ,2,1,14,4,2,4,2,4,2,4,2,5,4,59,5,3,13,4,1,2,1,2,1,15,1,1,4,8,1,84,0,0,0,0,2,1,1
699,1.5,.59,10/29/2011,10/29/2011,7,13,1,7,2,2,3,2,1,13,1,2,4,2,1,2,4,2,3,1,58,5,3,13,4,1,2,1,3,1,16,1,0,2,4,1,41,0,1,0,0,2,7,1
700,2.88,1.13,10/29/2011,10/29/2011,2,1,1,2,3,3,4,2,1,1,2,2,6,3,2,2,8,4,4,3,58,5,3,10,3,1,1,1,2,1,15,1,1,2,3,1,31,0,0,0,0,2,1,1
701,.07,.35,10/29/2011,10/29/2011,0,21,4,6,4,7,4,1,2,21,5,6,6,6,6,6,6,6,3,2,36,3,2,12,4,3,2,1,4,1,13,1,1,2,3,1,33,1,0,1,0,2,7,1
702,.39,.66,10/29/2011,10/29/2011,3,17,1,6,3,13, ,1,2,17,4,5,7,6,4,6,8,6,5,2,31,2,2,11,3,4,2,1,2,1,16,1,1,3,5,1,54,0,0,0,0,2,1,1
703,.12,.61,10/29/2011,10/29/2011,1,9,4,7,2,8,5,1,2,9,4,4,3,3,4,3,4,3,1,4,46,4,3,12,4,3,1,1,4,2,12,1,1,2,3,1,33,0,0,2,0,2,1,1
704,1.35,.53,10/29/2011,10/29/2011,1,20,1,2,6,2,2,2,1,20,4,4,10,4,4,4,10,4,5,3,48,4,3,13,4,1,2,1,4,1,16,1,1,3,7,1,74,0,0,0,2,2,1,1
705,.11,.19,10/29/2011,10/29/2011,1,22,7,5,5,13, ,1,2,22,0,9,9,9,0,4,9,9,3,3,62,5,4,10,3,4,2,0,2,1,13,1,1,3,7,2,74,0,0,0,0,2,1,1
706,4.62,1.81,10/29/2011,10/29/2011,1,16,1,6,4,13, ,2,1,16,1,4,10,6,0,1,4,2,1,3,63,5,4,9,2,1,2,1,1,3,13,3,1,3,5,2,54,0,0,0,0,1,5,1
707,2.68,1.05,10/29/2011,10/29/2011,4,16,1,6,5,1,6,2,1,16,1,5,8,4,1,5,8,4,3,3,56,5,3,9,2,1,2,1,2,1,9,1,1,3,5,1,56,0,0,0,0,2,5,1
708,1.1,.43,10/29/2011,10/29/2011,1,18,1,7,2,13, ,1,2,18,3,4,7,4,3,4,7,4,4,3,29,2,1,13,4,1,2,1,2,2,13,1,1,4,8,2,84,0,0,0,0,2,1,1
709,1.06,.42,10/29/2011,10/29/2011,2,22,1,7,2,5,4,2,1,22,2,8,8,6,2,8,8,6,4,3,57,5,3,13,4,1,2,1,2,1,16,1,1,3,5,1,54,0,0,0,0,2,1,1
710,.39,.67,10/29/2011,10/29/2011,2,2,1,3,4,3,5,1,2,2,0,6,2,2,4,4,4,4,1,4,27,2,1,10,3,4,1,1,7,2,7,6,1,3,6,2,62,0,1,3,1,2,1,1
711,3.13,1.23,10/29/2011,10/29/2011,2,13,1,6,2,11,6,2,1,13,5,7,9,7,2,5,6,5,3,3,57,5,3,8,1,1,2,1,1,1,9,4,1,2,3,1,31,0,0,0,0,1,6,1
712,1.72,3.58,10/29/2011,10/29/2011,3,24,2,6,4,11,4,2,1,24,2,2,6,6,2,2,8,6,4,4,28,2,1,10,3,2,2,1,6,3,8,5,1,3,7,2,74,0,2,0,0,4,1,1
713,1.09,2.27,10/29/2011,10/29/2011,11,14,2,7,2,13, ,2,1,14,4,4,6,2,5,4,6,2,3,4,53,4,3,10,3,2,2,1,1,4,6,3,0,3,5,1,59,0,0,0,0,1,1,1
714,1.32,.52,10/29/2011,10/29/2011,1,22,1,3,5,2,4,2,1,22,4,3,7,4,6,2,7,3,3,2,57,5,3,12,4,1,2,1,4,1,18,1,1,2,3,1,33,0,0,0,0,4,1,1
715,.65,1.1,10/29/2011,10/29/2011,2,9,7,5,3,11,6,1,2,9,0,10,2,4,0,0,0,0,5,1,35,3,2,12,4,4,1,1,1,2,8,5,1,3,7,2,74,0,0,0,0,1,1,0
716,2.73,1.07,10/29/2011,10/29/2011,2,16,1,3,4,2,2,1,2,16,2,4,6,4,2,4,6,4,3,3,74,6,4,9,2,1,2,1,1,1,4,2,0,4,9,1,93,0,0,0,0,1,5,1
717,.25,.43,10/29/2011,10/29/2011,1,7,1,3,6,2,5,2,1,7,1,6,6,0,1,6,6,0,1,3,76,7,4,12,4,4,1,1,1,1,11,2,1,1,2,1,21,0,0,0,0,1,5,1
718,.14,.29,10/29/2011,10/29/2011,1,10,2,7,4,1,1,2,1,10,4,6,10,4,4,4,10,6,4,4,60,5,4,10,3,2,1,0,3,1,14,1,1,3,5,1,58,0,0,0,0,3,1,1
719,3,1.17,10/29/2011,10/29/2011,2,13,1,1,4,3,2,1,2,13,4,8,8,6,4,8,6,6,2,3,46,4,3,9,2,1,2,1,5,1,17,1,1,2,4,1,46,0,0,1,0,4,4,1
720,.33,.69,10/29/2011,10/29/2011,2,24,2,5,4,11,3,1,2,24,2,4,5,5,4,4,6,4,2,2,52,4,3,10,3,2,2,1,1,3,7,3,1,2,3,2,33,0,0,0,0,1,6,1
721,2.8,1.1,10/29/2011,10/29/2011,1,20,1,2,6,11,4,1,2,20,7,8,10,8,8,8,10,8,5,2,40,3,2,9,2,1,2,1,3,1,12,1,1,1,2,1,21,0,0,1,0,2,1,1
